logdir,hostpair,server,client,bw_limit,repetition,goodput,filesize,server_cpu,server_cpu_avg,client_cpu,client_cpu_avg,server_throughput_outgoing,server_throughput_incoming,client_throughput_outgoing,client_throughput_incoming,client_perf,server_perf,client_ethtool_rx_total_discard_pkts,client_ethtool_tx_total_discard_pkts,client_ethtool_rx_bytes,client_ethtool_tx_bytes,client_ethtool_rx_total_frames,client_ethtool_tx_total_frames,server_ethtool_rx_total_discard_pkts,server_ethtool_tx_total_discard_pkts,server_ethtool_rx_bytes,server_ethtool_tx_bytes,server_ethtool_rx_total_frames,server_ethtool_tx_total_frames,client_netstat_packets_received,client_netstat_packets_to_unknown_port_received,client_netstat_packet_receive_errors,client_netstat_packets_sent,client_netstat_receive_buffer_errors,client_netstat_send_buffer_errors,server_netstat_packets_received,server_netstat_packets_to_unknown_port_received,server_netstat_packet_receive_errors,server_netstat_packets_sent,server_netstat_receive_buffer_errors,server_netstat_send_buffer_errors,client_tc_stats,server_tc_stats,client_runtime
../../results/baseline/client-timestamps/goracle-optimized/run1,goracle-gard,quic-go,lsquic-goracle,none,1,1070.6454838031698,8589934592.0,,,,,,,,,,,0,0,9110611796,57134082,6291514,734326,0,0,57133810,9110611524,734325,6291513,6291506,0,0,734318,0,0,734319,0,0,6291507,0,0,,,64.185089246
../../results/baseline/client-timestamps/goracle-optimized/run1,goracle-gard,quic-go,lsquic-goracle,none,2,1072.6659902929543,8589934592.0,,,,,,,,,,,0,0,9110606166,55860542,6291516,717904,0,0,55860542,9110606166,717904,6291516,6291509,0,0,717897,0,0,717896,0,0,6291508,0,0,,,64.064188706
../../results/baseline/client-timestamps/goracle-optimized/run1,goracle-gard,quic-go,lsquic-goracle,none,3,1066.0455580644393,8589934592.0,,,,,,,,,,,0,0,9110612620,57265757,6291510,736040,0,0,57266029,9110612892,736041,6291511,6291503,0,0,736033,0,0,736033,0,0,6291503,0,0,,,64.462044833
../../results/baseline/client-timestamps/goracle-optimized/run1,goracle-gard,quic-go,lsquic-goracle,none,4,1064.269031418601,8589934592.0,,,,,,,,,,,0,0,9110604158,55763807,6291513,716661,0,0,55763807,9110604158,716661,6291513,6291506,0,0,716654,0,0,716654,0,0,6291506,0,0,,,64.56964825
../../results/baseline/client-timestamps/goracle-optimized/run1,goracle-gard,quic-go,lsquic-goracle,none,5,1070.9436323570878,8589934592.0,,,,,,,,,,,0,0,9110608121,56454133,6291509,725545,0,0,56454133,9110608121,725545,6291509,6291503,0,0,725539,0,0,725538,0,0,6291502,0,0,,,64.16722049
../../results/baseline/client-timestamps/goracle-optimized/run1,goracle-gard,quic-go,lsquic-goracle,none,6,1056.4106155440384,8589934592.0,,,,,,,,,,,0,0,9110602133,55209142,6291517,709520,0,0,55209142,9110602133,709520,6291517,6291510,0,0,709513,0,0,709513,0,0,6291510,0,0,,,65.049968445
../../results/baseline/client-timestamps/goracle-optimized/run1,goracle-gard,quic-go,lsquic-goracle,none,7,1080.283039078153,8589934592.0,,,,,,,,,,,0,0,9110601659,54922033,6291526,705765,0,0,54922033,9110601659,705765,6291526,6291520,0,0,705759,0,0,705759,0,0,6291520,0,0,,,63.612474669
../../results/baseline/client-timestamps/goracle-optimized/run1,goracle-gard,quic-go,lsquic-goracle,none,8,1043.7784194039643,8589934592.0,,,,,,,,,,,0,0,9110621493,59038417,6291513,758654,0,0,59038145,9110621221,758653,6291512,6291507,0,0,758648,0,0,758647,0,0,6291506,0,0,,,65.837227428
../../results/baseline/client-timestamps/goracle-optimized/run1,goracle-gard,quic-go,lsquic-goracle,none,9,1081.5437425765274,8589934592.0,,,,,,,,,,,0,0,9110605407,55849671,6291515,717743,0,0,55849671,9110605407,717743,6291515,6291508,0,0,717736,0,0,717736,0,0,6291508,0,0,,,63.538323487
../../results/baseline/client-timestamps/goracle-optimized/run1,goracle-gard,quic-go,lsquic-goracle,none,10,1082.6874103087405,8589934592.0,,,,,,,,,,,0,0,9110601512,55405754,6291505,712007,0,0,55406026,9110601784,712008,6291506,6291499,0,0,712000,0,0,712000,0,0,6291499,0,0,,,63.471207522
../../results/baseline/client-timestamps/goracle-optimized/run1,goracle-gard,quic-go,lsquic-goracle,none,11,1057.0326157649492,8589934592.0,,,,,,,,,,,0,0,9110562614,47838500,6291501,614496,0,0,47838500,9110562614,614496,6291501,6291496,0,0,614491,0,0,614490,0,0,6291495,0,0,,,65.011690204
../../results/baseline/client-timestamps/goracle-optimized/run1,goracle-gard,quic-go,lsquic-goracle,none,12,1068.6051725113844,8589934592.0,,,,,,,,,,,0,0,9110601090,55263953,6291510,710191,0,0,55263953,9110601090,710191,6291510,6291503,0,0,710184,0,0,710184,0,0,6291503,0,0,,,64.307640289
../../results/baseline/client-timestamps/goracle-optimized/run1,goracle-gard,quic-go,lsquic-goracle,none,13,1080.8558823103817,8589934592.0,,,,,,,,,,,0,0,9110607195,56365041,6291510,724385,0,0,56365041,9110607195,724385,6291510,6291503,0,0,724378,0,0,724378,0,0,6291503,0,0,,,63.578760271
../../results/baseline/client-timestamps/goracle-optimized/run1,goracle-gard,quic-go,lsquic-goracle,none,14,1069.0995265807048,8589934592.0,,,,,,,,,,,0,0,9110611879,57011916,6291519,732779,0,0,57012188,9110612151,732780,6291520,6291513,0,0,732773,0,0,732773,0,0,6291513,0,0,,,64.27790407
../../results/baseline/client-timestamps/goracle-optimized/run1,goracle-gard,quic-go,lsquic-goracle,none,15,1064.0720690723056,8589934592.0,,,,,,,,,,,0,0,9110611015,56958225,6291517,732059,0,0,56958225,9110611015,732059,6291517,6291511,0,0,732053,0,0,732054,0,0,6291512,0,0,,,64.581599926
../../results/baseline/client-timestamps/goracle-optimized/run1,goracle-gard,quic-go,lsquic-goracle,none,16,1060.06942946126,8589934592.0,,,,,,,,,,,0,0,9110614872,57920682,6291513,744491,0,0,57920682,9110614872,744491,6291513,6291506,0,0,744484,0,0,744484,0,0,6291506,0,0,,,64.825449299
../../results/baseline/client-timestamps/goracle-optimized/run1,goracle-gard,quic-go,lsquic-goracle,none,17,1055.4212124292644,8589934592.0,,,,,,,,,,,0,0,9110619413,58742433,6291510,754811,0,0,58742433,9110619413,754811,6291510,6291503,0,0,754804,0,0,754804,0,0,6291503,0,0,,,65.110949881
../../results/baseline/client-timestamps/goracle-optimized/run1,goracle-gard,quic-go,lsquic-goracle,none,18,1064.5675966920014,8589934592.0,,,,,,,,,,,0,0,9110613258,57563173,6291511,739883,0,0,57563173,9110613258,739883,6291511,6291505,0,0,739877,0,0,739878,0,0,6291506,0,0,,,64.55153902
../../results/baseline/client-timestamps/goracle-optimized/run1,goracle-gard,quic-go,lsquic-goracle,none,19,1057.60430264778,8589934592.0,,,,,,,,,,,0,0,9110612788,57332303,6291513,736899,0,0,57332031,9110612516,736898,6291512,6291506,0,0,736892,0,0,736892,0,0,6291506,0,0,,,64.976548097
../../results/baseline/client-timestamps/goracle-optimized/run1,goracle-gard,quic-go,lsquic-goracle,none,20,1060.6309014017536,8589934592.0,,,,,,,,,,,0,0,9110606082,56211412,6291511,722429,0,0,56211412,9110606082,722429,6291511,6291504,0,0,722422,0,0,722422,0,0,6291504,0,0,,,64.791131408
../../results/baseline/client-timestamps/goracle-optimized/run1,goracle-gard,quic-go,quiche-goracle,none,1,951.5329397678939,8589934592.0,,,,,,,,,,,0,0,9260243129,61419696,7077908,766622,0,0,61419696,9260243129,766622,7077908,7077902,0,0,766616,0,0,766616,0,0,7077902,0,0,,,72.219755806
../../results/baseline/client-timestamps/goracle-optimized/run1,goracle-gard,quic-go,quiche-goracle,none,2,982.1713495005608,8589934592.0,,,,,,,,,,,0,0,9260242358,56890843,7077907,710048,0,0,56891115,9260242630,710049,7077908,7077902,0,0,710043,0,0,710043,0,0,7077902,0,0,,,69.966891272
../../results/baseline/client-timestamps/goracle-optimized/run1,goracle-gard,quic-go,quiche-goracle,none,3,974.4382804924365,8589934592.0,,,,,,,,,,,0,0,9260242786,57711834,7077908,720314,0,0,57711834,9260242786,720314,7077908,7077901,0,0,720307,0,0,720307,0,0,7077901,0,0,,,70.52214402
../../results/baseline/client-timestamps/goracle-optimized/run1,goracle-gard,quic-go,quiche-goracle,none,4,967.0430531774297,8589934592.0,,,,,,,,,,,0,0,9260243667,62461911,7077910,779786,0,0,62461911,9260243667,779786,7077910,7077902,0,0,779778,0,0,779778,0,0,7077902,0,0,,,71.061445362
../../results/baseline/client-timestamps/goracle-optimized/run1,goracle-gard,quic-go,quiche-goracle,none,5,974.0367166446367,8589934592.0,,,,,,,,,,,0,0,9260243290,61008127,7077908,761586,0,0,61008127,9260243290,761586,7077908,7077901,0,0,761579,0,0,761579,0,0,7077901,0,0,,,70.551218292
../../results/baseline/client-timestamps/goracle-optimized/run1,goracle-gard,quic-go,quiche-goracle,none,6,973.5867355221011,8589934592.0,,,,,,,,,,,0,0,9260243796,61147819,7077912,763323,0,0,61147819,9260243796,763323,7077912,7077904,0,0,763315,0,0,763315,0,0,7077904,0,0,,,70.583826118
../../results/baseline/client-timestamps/goracle-optimized/run1,goracle-gard,quic-go,quiche-goracle,none,7,978.3167333937763,8589934592.0,,,,,,,,,,,0,0,9260243445,60570252,7077911,756114,0,0,60569980,9260243173,756113,7077910,7077902,0,0,756105,0,0,756105,0,0,7077902,0,0,,,70.242564638
../../results/baseline/client-timestamps/goracle-optimized/run1,goracle-gard,quic-go,quiche-goracle,none,8,966.4965299528725,8589934592.0,,,,,,,,,,,0,0,9260244127,63331510,7077914,790656,0,0,63331510,9260244127,790656,7077914,7077905,0,0,790648,0,0,790648,0,0,7077905,0,0,,,71.101627516
../../results/baseline/client-timestamps/goracle-optimized/run1,goracle-gard,quic-go,quiche-goracle,none,9,941.775463588459,8589934592.0,,,,,,,,,,,0,0,9260252936,91550149,7077907,1143987,0,0,91550149,9260252936,1143987,7077907,7077900,0,0,1143980,0,0,1143980,0,0,7077900,0,0,,,72.968005343
../../results/baseline/client-timestamps/goracle-optimized/run1,goracle-gard,quic-go,quiche-goracle,none,10,982.3324018877679,8589934592.0,,,,,,,,,,,0,0,9260243410,61868880,7077910,772363,0,0,61868880,9260243410,772363,7077910,7077901,0,0,772354,0,0,772354,0,0,7077901,0,0,,,69.955420602
../../results/baseline/client-timestamps/goracle-optimized/run1,goracle-gard,quic-go,quiche-goracle,none,11,989.2086438434975,8589934592.0,,,,,,,,,,,0,0,9260242500,56867975,7077909,709765,0,0,56868247,9260242772,709766,7077910,7077901,0,0,709757,0,0,709758,0,0,7077902,0,0,,,69.469143853
../../results/baseline/client-timestamps/goracle-optimized/run1,goracle-gard,quic-go,quiche-goracle,none,12,966.0773353607241,8589934592.0,,,,,,,,,,,0,0,9260243769,62905792,7077910,785335,0,0,62905792,9260243769,785335,7077910,7077901,0,0,785326,0,0,785326,0,0,7077901,0,0,,,71.132480077
../../results/baseline/client-timestamps/goracle-optimized/run1,goracle-gard,quic-go,quiche-goracle,none,13,975.7824726891004,8589934592.0,,,,,,,,,,,0,0,9260243265,60532643,7077908,755633,0,0,60532643,9260243265,755633,7077908,7077900,0,0,755625,0,0,755625,0,0,7077900,0,0,,,70.424995179
../../results/baseline/client-timestamps/goracle-optimized/run1,goracle-gard,quic-go,quiche-goracle,none,14,966.5745474537916,8589934592.0,,,,,,,,,,,0,0,9260243965,63781562,7077911,796299,0,0,63781562,9260243965,796299,7077911,7077903,0,0,796291,0,0,796292,0,0,7077904,0,0,,,71.095888331
../../results/baseline/client-timestamps/goracle-optimized/run1,goracle-gard,quic-go,quiche-goracle,none,15,967.7902903023997,8589934592.0,,,,,,,,,,,0,0,9260243197,61835400,7077907,771931,0,0,61835400,9260243197,771931,7077907,7077900,0,0,771924,0,0,771924,0,0,7077900,0,0,,,71.006578532
../../results/baseline/client-timestamps/goracle-optimized/run1,goracle-gard,quic-go,quiche-goracle,none,16,977.5091488341131,8589934592.0,,,,,,,,,,,0,0,9260243416,60135040,7077911,750670,0,0,60134768,9260243144,750669,7077910,7077904,0,0,750663,0,0,750662,0,0,7077903,0,0,,,70.300597984
../../results/baseline/client-timestamps/goracle-optimized/run1,goracle-gard,quic-go,quiche-goracle,none,17,963.1287044770535,8589934592.0,,,,,,,,,,,0,0,9260243215,61435377,7077911,766831,0,0,61435313,9260243151,766830,7077910,7077902,0,0,766822,0,0,766822,0,0,7077902,0,0,,,71.350252329
../../results/baseline/client-timestamps/goracle-optimized/run1,goracle-gard,quic-go,quiche-goracle,none,18,979.5410033754937,8589934592.0,,,,,,,,,,,0,0,9260244174,64823191,7077910,809364,0,0,64822855,9260243838,809362,7077908,7077901,0,0,809355,0,0,809355,0,0,7077901,0,0,,,70.154773366
../../results/baseline/client-timestamps/goracle-optimized/run1,goracle-gard,quic-go,quiche-goracle,none,19,966.8841178591189,8589934592.0,,,,,,,,,,,0,0,9260243468,61521958,7077908,768017,0,0,61521958,9260243468,768017,7077908,7077901,0,0,768010,0,0,768009,0,0,7077900,0,0,,,71.073126386
../../results/baseline/client-timestamps/goracle-optimized/run1,goracle-gard,quic-go,quiche-goracle,none,20,989.8732364327636,8589934592.0,,,,,,,,,,,0,0,9260242617,58413315,7077906,729123,0,0,58413587,9260242889,729124,7077907,7077899,0,0,729116,0,0,729116,0,0,7077899,0,0,,,69.422502297
../../results/baseline/client-timestamps/goracle-optimized/run1,goracle-gard,quiche-goracle,mvfst,none,1,1194.5788710799518,8589934592.0,,,,,,,,,,,0,0,9167176812,159718453,7085621,1401012,0,0,159718453,9167176812,1401012,7085621,7085615,0,0,1401006,0,0,1401006,0,0,7085615,0,0,,,57.526111609
../../results/baseline/client-timestamps/goracle-optimized/run1,goracle-gard,quiche-goracle,mvfst,none,2,1118.0253039426668,8589934592.0,,,,,,,,,,,0,0,20311,9036,31,28,0,0,7499,18765,23,25,3,28,0,17,0,0,17,0,0,27,0,0,,,1.174493156
../../results/baseline/client-timestamps/goracle-optimized/run1,goracle-gard,quiche-goracle,mvfst,none,3,1168.538824020301,8589934592.0,,,,,,,,,,,0,0,9168250707,164021029,7079231,1438752,0,0,164020965,9168250643,1438751,7079230,7079225,0,0,1438746,0,0,1438747,0,0,7079226,0,0,,,61.465046494
../../results/baseline/client-timestamps/goracle-optimized/run1,goracle-gard,quiche-goracle,mvfst,none,4,1035.429836098737,8589934592.0,,,,,,,,,,,0,0,9167366362,160408221,7083052,1407062,0,0,160408157,9167366298,1407061,7083051,7083044,0,0,1407053,0,0,1407053,0,0,7083044,0,0,,,58.808039363
../../results/baseline/client-timestamps/goracle-optimized/run1,goracle-gard,quiche-goracle,mvfst,none,5,1218.9838010329404,8589934592.0,,,,,,,,,,,0,0,9173321238,169923955,7136244,1490533,0,0,169923955,9173321238,1490533,7136244,7136236,0,0,1490525,0,0,1490525,0,0,7136236,0,0,,,66.368067173
../../results/baseline/client-timestamps/goracle-optimized/run1,goracle-gard,quiche-goracle,mvfst,none,6,1063.8738949336025,8589934592.0,,,,,,,,,,,0,0,9162851651,153644263,7040816,1347730,0,0,153644471,9162851859,1347730,7040816,7040810,0,0,1347724,0,0,1347724,0,0,7040810,0,0,,,56.374397161
../../results/baseline/client-timestamps/goracle-optimized/run1,goracle-gard,quiche-goracle,mvfst,none,7,1017.1753818651554,8589934592.0,,,,,,,,,,,0,0,9169510294,163551931,7105118,1434639,0,0,163552203,9169510566,1434640,7105119,7105112,0,0,1434633,0,0,1434633,0,0,7105112,0,0,,,64.593629003
../../results/baseline/client-timestamps/goracle-optimized/run1,goracle-gard,quiche-goracle,mvfst,none,8,1193.303777238078,8589934592.0,,,,,,,,,,,0,0,20039,8756,30,27,0,0,7491,18765,23,25,3,28,0,17,0,0,17,0,0,27,0,0,,,1.160841017
../../results/baseline/client-timestamps/goracle-optimized/run1,goracle-gard,quiche-goracle,mvfst,none,9,1193.8617792178352,8589934592.0,,,,,,,,,,,0,0,9174245768,171200763,7145736,1501733,0,0,171200427,9174245432,1501731,7145734,7145728,0,0,1501725,0,0,1501725,0,0,7145728,0,0,,,67.55912268
../../results/baseline/client-timestamps/goracle-optimized/run1,goracle-gard,quiche-goracle,mvfst,none,10,1292.8539425516203,8589934592.0,,,,,,,,,,,0,0,9164583575,155808717,7060859,1366716,0,0,155808717,9164583575,1366716,7060859,7060853,0,0,1366710,0,0,1366711,0,0,7060854,0,0,,,57.587579584
../../results/baseline/client-timestamps/goracle-optimized/run1,goracle-gard,quiche-goracle,mvfst,none,11,1498.9055689062845,8589934592.0,,,,,,,,,,,0,0,20375,9092,32,29,0,0,7491,18160,23,23,3,28,0,17,0,0,17,0,0,27,0,0,,,1.160641281
../../results/baseline/client-timestamps/goracle-optimized/run1,goracle-gard,quiche-goracle,mvfst,none,12,1201.8991048739285,8589934592.0,,,,,,,,,,,0,0,9165395443,156602315,7073362,1373676,0,0,156602043,9165395171,1373675,7073361,7073356,0,0,1373670,0,0,1373669,0,0,7073355,0,0,,,57.560664766
../../results/baseline/client-timestamps/goracle-optimized/run1,goracle-gard,quiche-goracle,mvfst,none,13,1200.1933516431743,8589934592.0,,,,,,,,,,,0,0,9144247609,128175629,6950654,1124321,0,0,128175629,9144247609,1124321,6950654,6950647,0,0,1124314,0,0,1124314,0,0,6950647,0,0,,,53.153318424
../../results/baseline/client-timestamps/goracle-optimized/run1,goracle-gard,quiche-goracle,mvfst,none,14,1144.5192331576143,8589934592.0,,,,,,,,,,,0,0,9137041231,118933421,6863933,1043249,0,0,118933357,9137041167,1043248,6863932,6863926,0,0,1043242,0,0,1043243,0,0,6863927,0,0,,,45.846434713
../../results/baseline/client-timestamps/goracle-optimized/run1,goracle-gard,quiche-goracle,mvfst,none,15,1241.429056431943,8589934592.0,,,,,,,,,,,0,0,9151852282,138041425,7024916,1210863,0,0,138041697,9151852282,1210864,7024916,7024909,0,0,1210856,0,0,1210857,0,0,7024910,0,0,,,57.175745404
../../results/baseline/client-timestamps/goracle-optimized/run1,goracle-gard,quiche-goracle,mvfst,none,16,1193.1159659733653,8589934592.0,,,,,,,,,,,0,0,9166301412,158434821,7075888,1389752,0,0,158435093,9166301684,1389753,7075889,7075882,0,0,1389746,0,0,1389746,0,0,7075882,0,0,,,57.257004928
../../results/baseline/client-timestamps/goracle-optimized/run1,goracle-gard,quiche-goracle,mvfst,none,17,,,,,,,,,,,,,0,0,20039,8764,30,27,0,0,7771,19037,24,26,3,28,0,17,0,0,17,0,0,27,0,0,,,1.21359266
../../results/baseline/client-timestamps/goracle-optimized/run1,goracle-gard,quiche-goracle,mvfst,none,18,,,,,,,,,,,,,0,0,9166561623,159742621,7072708,1401224,0,0,159742621,9166561623,1401224,7072708,7072702,0,0,1401218,0,0,1401219,0,0,7072703,0,0,,,60.042221003
../../results/baseline/client-timestamps/goracle-optimized/run1,goracle-gard,quiche-goracle,mvfst,none,19,,,,,,,,,,,,,0,0,9164342214,154751473,7065381,1357442,0,0,154751409,9164342150,1357441,7065380,7065375,0,0,1357436,0,0,1357436,0,0,7065375,0,0,,,55.355137578
../../results/baseline/client-timestamps/goracle-optimized/run1,goracle-gard,quiche-goracle,mvfst,none,20,,,,,,,,,,,,,0,0,9166092326,158130433,7074857,1387082,0,0,158130433,9166092326,1387082,7074857,7074851,0,0,1387076,0,0,1387076,0,0,7074851,0,0,,,57.596645026
../../results/baseline/client-timestamps/goracle-optimized/run1,goracle-gard,lsquic-goracle,quiche-goracle,none,1,1323.5405877058015,8589934592.0,,,,,,,,,,,0,0,9216269519,1521667,6610150,16377,0,0,1521667,9216269519,16377,6610150,6610145,0,0,16372,0,0,16371,0,0,6610144,0,0,,,51.920943459
../../results/baseline/client-timestamps/goracle-optimized/run1,goracle-gard,lsquic-goracle,quiche-goracle,none,2,1535.8012647303503,8589934592.0,,,,,,,,,,,0,0,9215821304,450913,6605907,4501,0,0,450849,9215821512,4500,6605907,6605902,0,0,4399,0,0,4399,0,0,6605902,0,2,,,44.745031937
../../results/baseline/client-timestamps/goracle-optimized/run1,goracle-gard,lsquic-goracle,quiche-goracle,none,3,2797.5584170225725,8589934592.0,,,,,,,,,,,0,0,9215807408,1676558,6602379,25339,0,0,1676558,9215807408,25339,6602379,6602188,0,188,1676,188,0,1676,0,0,6602376,0,1586,,,24.564090507
../../results/baseline/client-timestamps/goracle-optimized/run1,goracle-gard,lsquic-goracle,quiche-goracle,none,4,3081.881659866025,8589934592.0,,,,,,,,,,,455,0,9216125133,773805,6602938,10265,0,0,773805,9216125133,10265,6602938,6602480,0,0,4476,0,0,4476,0,0,6602935,0,351,,,22.297896319
../../results/baseline/client-timestamps/goracle-optimized/run1,goracle-gard,lsquic-goracle,quiche-goracle,none,5,1620.0236049986502,8589934592.0,,,,,,,,,,,0,0,9216262228,1496183,6610064,16059,0,0,1496183,9216262228,16059,6610064,6610059,0,0,16054,0,0,16054,0,0,6610059,0,0,,,42.418812337
../../results/baseline/client-timestamps/goracle-optimized/run1,goracle-gard,lsquic-goracle,quiche-goracle,none,6,1321.975175533362,8589934592.0,,,,,,,,,,,0,0,9216267316,1249551,6610124,13125,0,0,1249551,9216267316,13125,6610124,6610118,0,0,13119,0,0,13120,0,0,6610119,0,0,,,51.982426426
../../results/baseline/client-timestamps/goracle-optimized/run1,goracle-gard,lsquic-goracle,quiche-goracle,none,7,1328.089415885516,8589934592.0,,,,,,,,,,,0,0,9216262572,1516409,6610068,16320,0,0,1516409,9216262572,16320,6610068,6610063,0,0,16315,0,0,16315,0,0,6610063,0,0,,,51.743109053
../../results/baseline/client-timestamps/goracle-optimized/run1,goracle-gard,lsquic-goracle,quiche-goracle,none,8,1585.6995380161206,8589934592.0,,,,,,,,,,,0,0,9216269916,1501002,6610154,16109,0,0,1501002,9216269916,16109,6610154,6610149,0,0,16104,0,0,16104,0,0,6610149,0,1,,,43.337009902
../../results/baseline/client-timestamps/goracle-optimized/run1,goracle-gard,lsquic-goracle,quiche-goracle,none,9,1313.7826143903385,8589934592.0,,,,,,,,,,,0,0,9216266946,1480762,6610120,15888,0,0,1481034,9216267218,15889,6610121,6610114,0,0,15882,0,0,15881,0,0,6610113,0,0,,,52.306581128
../../results/baseline/client-timestamps/goracle-optimized/run1,goracle-gard,lsquic-goracle,quiche-goracle,none,10,1309.7145967983752,8589934592.0,,,,,,,,,,,0,0,9216256759,1218829,6609998,12744,0,0,1218557,9216256487,12743,6609997,6609990,0,0,12736,0,0,12736,0,0,6609990,0,0,,,52.469046956
../../results/baseline/client-timestamps/goracle-optimized/run1,goracle-gard,lsquic-goracle,quiche-goracle,none,11,1316.4828012147368,8589934592.0,,,,,,,,,,,0,0,9216269755,1522582,6610153,16395,0,0,1522582,9216269755,16395,6610153,6610146,0,0,16388,0,0,16388,0,0,6610146,0,0,,,52.199297514
